24,6,332,"J.K. Rowling, Mary GrandPré",2000,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4.53,"eng","https://images.gr-assets.com/books/1361482611m/6.jpg","https://images.gr-assets.com/books/1361482611s/6.jpg",,
25,136251,263,"J.K. Rowling, Mary GrandPré",2007,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",4.61,"eng","https://images.gr-assets.com/books/1474171184m/136251.jpg","https://images.gr-assets.com/books/1474171184s/136251.jpg",,
26,968,350,"Dan Brown",2003,"The Da Vinci Code (Robert Langdon, #2)",3.79,"eng","https://images.gr-assets.com/books/1303252999m/968.jpg","https://images.gr-assets.com/books/1303252999s/968.jpg",,
27,1,275,"J.K. Rowling, Mary GrandPré",2005,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4.54,"eng","https://images.gr-assets.com/books/1361039191m/1.jpg","https://images.gr-assets.com/books/1361039191s/1.jpg",,
28,7624,458,"William Golding",1954,"Lord of the Flies",3.64,"eng","https://images.gr-assets.com/books/1327869409m/7624.jpg","https://images.gr-assets.com/books/1327869409s/7624.jpg",,
29,18135,1937,"William Shakespeare, Robert           Jackson",1595,"Romeo and Juliet",3.73,"eng","https://images.gr-assets.com/books/1327872146m/18135.jpg","https://images.gr-assets.com/books/1327872146s/18135.jpg",,
30,19288043,196,"Gillian Flynn",2012,"Gone Girl",4.03,"eng","https://images.gr-assets.com/books/1339602131m/8442457.jpg","https://images.gr-assets.com/books/1339602131s/8442457.jpg",,
31,4667024,183,"Kathryn Stockett",2009,"The Help",4.45,"eng","https://images.gr-assets.com/books/1346100365m/4667024.jpg","https://images.gr-assets.com/books/1346100365s/4667024.jpg",,
32,890,373,"John Steinbeck",1937,"Of Mice and Men",3.84,"eng","https://images.gr-assets.com/books/1437235233m/890.jpg","https://images.gr-assets.com/books/1437235233s/890.jpg",,
33,929,220,"Arthur Golden",1997,"Memoirs of a Geisha",4.08,"eng","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png",,
34,10818853,169,"E.L. James",2011,"Fifty Shades of Grey (Fifty Shades, #1)",3.67,"eng","https://images.gr-assets.com/books/1385207843m/10818853.jpg","https://images.gr-assets.com/books/1385207843s/10818853.jpg",,
35,865,458,"Paulo Coelho, Alan R. Clarke",1988,"The Alchemist",3.82,"eng","https://images.gr-assets.com/books/1483412266m/865.jpg","https://images.gr-assets.com/books/1483412266s/865.jpg",,
36,3636,192,"Lois Lowry",1993,"The Giver (The Giver, #1)",4.12,"eng","https://images.gr-assets.com/books/1342493368m/3636.jpg","https://images.gr-assets.com/books/1342493368s/3636.jpg",,
37,100915,474,"C.S. Lewis",1950,"The Lion, the Witch, and the Wardrobe (Chronicles of Narnia, #1)",4.19,"eng","https://images.gr-assets.com/books/1353029077m/100915.jpg","https://images.gr-assets.com/books/1353029077s/100915.jpg",,
38,18619684,167,"Audrey Niffenegger",2003,"The Time Traveler's Wife",3.95,"eng","https://images.gr-assets.com/books/1437728815m/14050.jpg","https://images.gr-assets.com/books/1437728815s/14050.jpg",,
39,13496,101,"George R.R. Martin",1996,"A Game of Thrones (A Song of Ice and Fire, #1)",4.45,"eng","https://images.gr-assets.com/books/1436732693m/13496.jpg","https://images.gr-assets.com/books/1436732693s/13496.jpg",,
40,19501,185,"Elizabeth Gilbert",2006,"Eat, Pray, Love",3.51,"eng","https://images.gr-assets.com/books/1503066414m/19501.jpg","https://images.gr-assets.com/books/1503066414s/19501.jpg",,
41,28187,159,"Rick Riordan",2005,"The Lightning Thief (Percy Jackson and the Olympians, #1)",4.23,"eng","https://images.gr-assets.com/books/1400602609m/28187.jpg","https://images.gr-assets.com/books/1400602609s/28187.jpg",,
42,1934,1707,"Louisa May Alcott",1868,"Little Women (Little Women, #1)",4.04,"en-US","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png",,
43,10210,2568,"Charlotte Brontë, Michael Mason",1847,"Jane Eyre",4.1,"eng","https://images.gr-assets.com/books/1327867269m/10210.jpg","https://images.gr-assets.com/books/1327867269s/10210.jpg",,
44,15931,190,"Nicholas Sparks",1996,"The Notebook (The Notebook, #1)",4.06,"eng","https://images.gr-assets.com/books/1385738917m/15931.jpg","https://images.gr-assets.com/books/1385738917s/15931.jpg",,
45,4214,264,"Yann Martel",2001,"Life of Pi",3.88,"eng","https://images.gr-assets.com/books/1320562005m/4214.jpg","https://images.gr-assets.com/books/1320562005s/4214.jpg",,
46,43641,128,"Sara Gruen",2006,"Water for Elephants",4.07,"eng","https://images.gr-assets.com/books/1494428973m/43641.jpg","https://images.gr-assets.com/books/1494428973s/43641.jpg",,
47,19063,251,"Markus Zusak",2005,"The Book Thief",4.36,"spa","https://images.gr-assets.com/books/1390053681m/19063.jpg","https://images.gr-assets.com/books/1390053681s/19063.jpg",,
48,4381,507,"Ray Bradbury",1953,"Fahrenheit 451",3.97,"eng","https://images.gr-assets.com/books/1351643740m/4381.jpg","https://images.gr-assets.com/books/1351643740s/4381.jpg",,
49,49041,194,"Stephenie Meyer",2006,"New Moon (Twilight, #2)",3.52,"eng","https://images.gr-assets.com/books/1361039440m/49041.jpg","https://images.gr-assets.com/books/1361039440s/49041.jpg",,
50,30119,45,"Shel Silverstein",1974,"Where the Sidewalk Ends",4.29,"eng","https://images.gr-assets.com/books/1168052448m/30119.jpg","https://images.gr-assets.com/books/1168052448s/30119.jpg",,
51,256683,178,"Cassandra Clare",2007,"City of Bones (The Mortal Instruments, #1)",4.12,"en-US","https://images.gr-assets.com/books/1432730315m/256683.jpg","https://images.gr-assets.com/books/1432730315s/256683.jpg",,
52,428263,185,"Stephenie Meyer",2007,"Eclipse (Twilight, #3)",3.69,"en-US","https://images.gr-assets.com/books/1361038355m/428263.jpg","https://images.gr-assets.com/books/1361038355s/428263.jpg",,
53,113436,217,"Christopher Paolini",2002,"Eragon (The Inheritance Cycle, #1)",3.86,"en-US","https://images.gr-assets.com/books/1366212852m/113436.jpg","https://images.gr-assets.com/books/1366212852s/113436.jpg",,
54,386162,257,"Douglas Adams",1979,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4.2,"eng","https://images.gr-assets.com/books/1327656754m/11.jpg","https://images.gr-assets.com/books/1327656754s/11.jpg",,
55,5129,515,"Aldous Huxley",1932,"Brave New World",3.97,"en-US","https://images.gr-assets.com/books/1487389574m/5129.jpg","https://images.gr-assets.com/books/1487389574s/5129.jpg",,
56,1162543,183,"Stephenie Meyer",2008,"Breaking Dawn (Twilight, #4)",3.7,"en-US","https://images.gr-assets.com/books/1361039438m/1162543.jpg","https://images.gr-assets.com/books/1361039438s/1162543.jpg",,
57,37435,125,"Sue Monk Kidd",2001,"The Secret Life of Bees",4.01,"eng","https://images.gr-assets.com/books/1473454532m/37435.jpg","https://images.gr-assets.com/books/1473454532s/37435.jpg",,
58,2956,2277,"Mark Twain, John Seelye, Guy Cardwell",1884,"The Adventures of Huckleberry Finn",3.8,"eng","https://images.gr-assets.com/books/1405973850m/2956.jpg","https://images.gr-assets.com/books/1405973850s/2956.jpg",,
59,24178,180,"E.B. White, Garth Williams, Rosemary Wells",1952,"Charlotte's Web",4.15,"eng","https://images.gr-assets.com/books/1439632243m/24178.jpg","https://images.gr-assets.com/books/1439632243s/24178.jpg",,
60,1618,183,"Mark Haddon",2003,"The Curious Incident of the Dog in the Night-Time",3.85,"eng","https://images.gr-assets.com/books/1479863624m/1618.jpg","https://images.gr-assets.com/books/1479863624s/1618.jpg",,
61,22557272,14,"Paula Hawkins",2015,"The Girl on the Train",3.88,"eng","https://images.gr-assets.com/books/1490903702m/22557272.jpg","https://images.gr-assets.com/books/1490903702s/22557272.jpg",,
62,119322,287,"Philip Pullman",1995,"The Golden Compass (His Dark Materials, #1)",3.94,"eng","https://images.gr-assets.com/books/1451271747m/119322.jpg","https://images.gr-assets.com/books/1451271747s/119322.jpg",,
63,6185,2498,"Emily Brontë, Richard J. Dunn",1847,"Wuthering Heights",3.82,"eng","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png",,
64,10917,125,"Jodi Picoult",2004,"My Sister's Keeper",4.06,"eng","https://images.gr-assets.com/books/1369504683m/10917.jpg","https://images.gr-assets.com/books/1369504683s/10917.jpg",,
65,4981,241,"Kurt Vonnegut Jr.",1969,"Slaughterhouse-Five",4.06,"eng","https://images.gr-assets.com/books/1440319389m/4981.jpg","https://images.gr-assets.com/books/1440319389s/4981.jpg",,
66,18405,409,"Margaret Mitchell",1936,"Gone with the Wind",4.28,"eng","https://images.gr-assets.com/books/1328025229m/18405.jpg","https://images.gr-assets.com/books/1328025229s/18405.jpg",,
67,128029,197,"Khaled Hosseini",2007,"A Thousand Splendid Suns",4.34,"eng","https://images.gr-assets.com/books/1345958969m/128029.jpg","https://images.gr-assets.com/books/1345958969s/128029.jpg",,
68,22628,128,"Stephen Chbosky",1999,"The Perks of Being a Wallflower",4.21,"eng","https://images.gr-assets.com/books/1167352178m/22628.jpg","https://images.gr-assets.com/books/1167352178s/22628.jpg",,
69,11735983,164,"Veronica Roth",2012,"Insurgent (Divergent, #2)",4.07,"eng","https://images.gr-assets.com/books/1325667729m/11735983.jpg","https://images.gr-assets.com/books/1325667729s/11735983.jpg",,
70,375802,224,"Orson Scott Card",1985,"Ender's Game (Ender's Saga, #1)",4.3,"eng","https://images.gr-assets.com/books/1408303130m/375802.jpg","https://images.gr-assets.com/books/1408303130s/375802.jpg",,
71,18490,2618,"Mary Wollstonecraft Shelley, Percy Bysshe Shelley, Maurice Hindle",1818,"Frankenstein",3.75,"eng","https://images.gr-assets.com/books/1381512375m/18490.jpg","https://images.gr-assets.com/books/1381512375s/18490.jpg",,
72,11588,289,"Stephen King",1977,"The Shining (The Shining #1)",4.17,"en-US","https://images.gr-assets.com/books/1353277730m/11588.jpg","https://images.gr-assets.com/books/1353277730s/11588.jpg",,
73,1656001,161,"Stephenie Meyer",2008,"The Host (The Host, #1)",3.84,"eng","https://images.gr-assets.com/books/1318009171m/1656001.jpg","https://images.gr-assets.com/books/1318009171s/1656001.jpg",,
74,99561,187,"John Green",2005,"Looking for Alaska",4.09,"eng","https://images.gr-assets.com/books/1394798630m/99561.jpg","https://images.gr-assets.com/books/1394798630s/99561.jpg",,
75,227443,193,"Helen Fielding",1996,"Bridget Jones's Diary (Bridget Jones, #1)",3.75,"eng","https://images.gr-assets.com/books/1292060045m/227443.jpg","https://images.gr-assets.com/books/1292060045s/227443.jpg",,
76,14935,1969,"Jane Austen, Tony Tanner, Ros Ballaster",1811,"Sense and Sensibility",4.06,"eng","https://images.gr-assets.com/books/1397245675m/14935.jpg","https://images.gr-assets.com/books/1397245675s/14935.jpg",,
77,38709,138,"Louis Sachar, Louis Sachar",1998,"Holes (Holes, #1)",3.93,"eng","https://images.gr-assets.com/books/1327781893m/38709.jpg","https://images.gr-assets.com/books/1327781893s/38709.jpg",,
78,5139,129,"Lauren Weisberger",2003,"The Devil Wears Prada (The Devil Wears Prada, #1)",3.7,"eng","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png",,
79,1381,1703,"Homer, Robert Fagles, E.V. Rieu, Frédéric Mugler, Bernard Knox",-720,"The Odyssey",3.73,"eng","https://images.gr-assets.com/books/1390173285m/1381.jpg","https://images.gr-assets.com/books/1390173285s/1381.jpg",,
80,157993,1708,"Antoine de Saint-Exupéry, Richard Howard, Dom Marcos Barbosa, Melina Karakosta",1946,"The Little Prince",4.28,"eng","https://images.gr-assets.com/books/1367545443m/157993.jpg","https://images.gr-assets.com/books/1367545443s/157993.jpg",,
81,7445,92,"Jeannette Walls",2005,"The Glass Castle",4.24,"eng","https://images.gr-assets.com/books/1400930557m/7445.jpg","https://images.gr-assets.com/books/1400930557s/7445.jpg",,
82,1845,108,"Jon Krakauer",1996,"Into the Wild",3.94,"eng","https://images.gr-assets.com/books/1403173986m/1845.jpg","https://images.gr-assets.com/books/1403173986s/1845.jpg",,
83,1953,525,"Charles Dickens, Richard Maxwell, Hablot Knight Browne",1859,"A Tale of Two Cities",3.81,"spa","https://images.gr-assets.com/books/1344922523m/1953.jpg","https://images.gr-assets.com/books/1344922523s/1953.jpg",,
84,6424171,176,"Michael Crichton",1990,"Jurassic Park (Jurassic Park, #1)",3.96,"eng","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png",,
85,370493,81,"Shel Silverstein",1964,"The Giving Tree",4.38,"eng","https://images.gr-assets.com/books/1174210942m/370493.jpg","https://images.gr-assets.com/books/1174210942s/370493.jpg",,
86,32542,158,"John Grisham",1989,"A Time to Kill",4.03,"eng","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png",,
87,1617,109,"Elie Wiesel, Marion Wiesel",1958,"Night (The Night Trilogy #1)",4.3,"en-US","https://images.gr-assets.com/books/1473495285m/1617.jpg","https://images.gr-assets.com/books/1473495285s/1617.jpg",,
88,6442769,178,"John Green",2008,"Paper Towns",3.88,"en-US","https://images.gr-assets.com/books/1349013610m/6442769.jpg","https://images.gr-assets.com/books/1349013610s/6442769.jpg",,
89,21787,129,"William Goldman",1973,"The Princess Bride ",4.25,"en-US","https://images.gr-assets.com/books/1327903636m/21787.jpg","https://images.gr-assets.com/books/1327903636s/21787.jpg",,
90,231804,156,"S.E. Hinton",1967,"The Outsiders",4.06,"eng","https://images.gr-assets.com/books/1442129426m/231804.jpg","https://images.gr-assets.com/books/1442129426s/231804.jpg",,
91,6186357,147,"James Dashner",2009,"The Maze Runner (Maze Runner, #1)",4.02,"en-US","https://images.gr-assets.com/books/1375596592m/6186357.jpg","https://images.gr-assets.com/books/1375596592s/6186357.jpg",,
92,1202,124,"Steven D. Levitt, Stephen J. Dubner",2005,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)",3.93,"eng","https://images.gr-assets.com/books/1327909092m/1202.jpg","https://images.gr-assets.com/books/1327909092s/1202.jpg",,
93,2998,1350,"Frances Hodgson Burnett",1911,"The Secret Garden",4.12,"eng","https://images.gr-assets.com/books/1327873635m/2998.jpg","https://images.gr-assets.com/books/1327873635s/2998.jpg",,
94,320,555,"Gabriel García Márquez, Gregory Rabassa",1967,"One Hundred Years of Solitude",4.04,"eng","https://images.gr-assets.com/books/1327881361m/320.jpg","https://images.gr-assets.com/books/1327881361s/320.jpg",,
95,5297,2303,"Oscar Wilde, Jeffrey Eugenides",1891,"The Picture of Dorian Gray",4.06,"eng","https://images.gr-assets.com/books/1424596966m/5297.jpg","https://images.gr-assets.com/books/1424596966s/5297.jpg",,
96,13536860,133,"E.L. James",2012,"Fifty Shades Freed (Fifty Shades, #3)",3.88,"eng","https://images.gr-assets.com/books/1336418837m/13536860.jpg","https://images.gr-assets.com/books/1336418837s/13536860.jpg",,
97,17245,2207,"Bram Stoker, Nina Auerbach, David J. Skal",1897,"Dracula",3.98,"eng","https://images.gr-assets.com/books/1387151694m/17245.jpg","https://images.gr-assets.com/books/1387151694s/17245.jpg",,
98,5060378,209,"Stieg Larsson, Reg Keeland",2006,"The Girl Who Played with Fire (Millennium, #2)",4.22,"eng","https://images.gr-assets.com/books/1351778881m/5060378.jpg","https://images.gr-assets.com/books/1351778881s/5060378.jpg",,
99,11857408,147,"E.L. James",2011,"Fifty Shades Darker (Fifty Shades, #2)",3.87,"eng","https://images.gr-assets.com/books/1358266080m/11857408.jpg","https://images.gr-assets.com/books/1358266080s/11857408.jpg",,
100,7244,39,"Barbara Kingsolver",1998,"The Poisonwood Bible",4.02,"eng","https://images.gr-assets.com/books/1412242487m/7244.jpg","https://images.gr-assets.com/books/1412242487s/7244.jpg",,
101,4137,59,"David Sedaris",2000,"Me Talk Pretty One Day",3.97,"eng","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png",,
102,19543,110,"Maurice Sendak",1963,"Where the Wild Things Are",4.22,"eng","https://images.gr-assets.com/books/1384434560m/19543.jpg","https://images.gr-assets.com/books/1384434560s/19543.jpg",,
103,7126,1310,"Alexandre Dumas, Robin Buss",1844,"The Count of Monte Cristo",4.21,"eng","https://images.gr-assets.com/books/1309203605m/7126.jpg","https://images.gr-assets.com/books/1309203605s/7126.jpg",,
104,6288,181,"Cormac McCarthy",2006,"The Road",3.95,"eng","https://images.gr-assets.com/books/1439197219m/6288.jpg","https://images.gr-assets.com/books/1439197219s/6288.jpg",,
105,18710190,153,"Veronica Roth",2013,"Allegiant (Divergent, #3)",3.63,"eng","https://images.gr-assets.com/books/1395582745m/18710190.jpg","https://images.gr-assets.com/books/1395582745s/18710190.jpg",,
106,9418327,48,"Tina Fey",2011,"Bossypants",3.94,"en-US","https://images.gr-assets.com/books/1481509554m/9418327.jpg","https://images.gr-assets.com/books/1481509554s/9418327.jpg",,
107,3473,131,"Nicholas Sparks",1999,"A Walk to Remember",4.15,"eng","https://images.gr-assets.com/books/1385738968m/3473.jpg","https://images.gr-assets.com/books/1385738968s/3473.jpg",,
108,9416,144,"Sophie Kinsella",2000,"Confessions of a Shopaholic (Shopaholic, #1)",3.61,"eng","https://images.gr-assets.com/books/1327872404m/9416.jpg","https://images.gr-assets.com/books/1327872404s/9416.jpg",,
109,24280,1319,"Victor Hugo, Lee Fahnestock, Norman MacAfee",1862,"Les Misérables",4.14,"eng","https://images.gr-assets.com/books/1411852091m/24280.jpg","https://images.gr-assets.com/books/1411852091s/24280.jpg",,
110,10572,202,"George R.R. Martin",1998,"A Clash of Kings  (A Song of Ice and Fire, #2)",4.4,"eng","https://images.gr-assets.com/books/1358254974m/10572.jpg","https://images.gr-assets.com/books/1358254974s/10572.jpg",,
111,10441,98,"Kim Edwards",2005,"The Memory Keeper's Daughter",3.64,"eng","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png",,
112,15507958,168,"Jojo Moyes",2012,"Me Before You (Me Before You, #1)",4.27,"en-US","https://images.gr-assets.com/books/1357108762m/15507958.jpg","https://images.gr-assets.com/books/1357108762s/15507958.jpg",,
113,168668,251,"Joseph Heller",1961,"Catch-22",3.98,"eng","https://images.gr-assets.com/books/1463157317m/168668.jpg","https://images.gr-assets.com/books/1463157317s/168668.jpg",,
114,6900,172,"Mitch Albom, Saulius Dagys",1997,"Tuesdays with Morrie",4.06,"en-US","https://images.gr-assets.com/books/1423763749m/6900.jpg","https://images.gr-assets.com/books/1423763749s/6900.jpg",,
115,2187,125,"Jeffrey Eugenides",2002,"Middlesex",3.98,"eng","https://images.gr-assets.com/books/1437029776m/2187.jpg","https://images.gr-assets.com/books/1437029776s/2187.jpg",,
116,24583,2448,"Mark Twain, Guy Cardwell, John Seelye",1876,"The Adventures of Tom Sawyer",3.89,"en-US","https://images.gr-assets.com/books/1404811979m/24583.jpg","https://images.gr-assets.com/books/1404811979s/24583.jpg",,
117,18131,165,"Madeleine L'Engle",1962,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",4.04,"eng","https://images.gr-assets.com/books/1329061522m/18131.jpg","https://images.gr-assets.com/books/1329061522s/18131.jpg",,
118,7763,126,"Amy Tan",1989,"The Joy Luck Club",3.9,"eng","https://images.gr-assets.com/books/1304978653m/7763.jpg","https://images.gr-assets.com/books/1304978653s/7763.jpg",,
119,38447,236,"Margaret Atwood",1985,"The Handmaid's Tale",4.06,"eng","https://images.gr-assets.com/books/1498057733m/38447.jpg","https://images.gr-assets.com/books/1498057733s/38447.jpg",,
120,452306,93,"Ann Brashares",2001,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",3.75,"eng","https://images.gr-assets.com/books/1461611233m/452306.jpg","https://images.gr-assets.com/books/1461611233s/452306.jpg",,
121,7604,370,"Vladimir Nabokov, Craig Raine",1955,"Lolita",3.88,"eng","https://images.gr-assets.com/books/1377756377m/7604.jpg","https://images.gr-assets.com/books/1377756377s/7604.jpg",,
122,37442,80,"Gregory Maguire, Douglas Smith",1995,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",3.52,"eng","https://images.gr-assets.com/books/1437733293m/37442.jpg","https://images.gr-assets.com/books/1437733293s/37442.jpg",,
123,5358,11,"John Grisham",1991,"The Firm (Penguin Readers, Level 5)",3.99,"eng","https://images.gr-assets.com/books/1418465200m/5358.jpg","https://images.gr-assets.com/books/1418465200s/5358.jpg",,
124,7937843,151,"Emma Donoghue",2010,"Room",4.03,"eng","https://images.gr-assets.com/books/1344265419m/7937843.jpg","https://images.gr-assets.com/books/1344265419s/7937843.jpg",,
125,1420,1929,"William Shakespeare, Richard Andrews, Rex Gibson",1600,"Hamlet",4,"eng","https://images.gr-assets.com/books/1351051208m/1420.jpg","https://images.gr-assets.com/books/1351051208s/1420.jpg",,
126,234225,241,"Frank Herbert",1965,"Dune (Dune Chronicles #1)",4.19,"eng","https://images.gr-assets.com/books/1434908555m/234225.jpg","https://images.gr-assets.com/books/1434908555s/234225.jpg",,
127,2612,100,"Malcolm Gladwell",2000,"The Tipping Point: How Little Things Can Make a Big Difference",3.92,"eng","https://images.gr-assets.com/books/1473396980m/2612.jpg","https://images.gr-assets.com/books/1473396980s/2612.jpg",,
128,11084145,190,"Walter Isaacson",2011,"Steve Jobs",4.09,"eng","https://images.gr-assets.com/books/1327861368m/11084145.jpg","https://images.gr-assets.com/books/1327861368s/11084145.jpg",,
129,332613,275,"Ken Kesey",1962,"One Flew Over the Cuckoo's Nest",4.18,"eng","https://images.gr-assets.com/books/1485308778m/332613.jpg","https://images.gr-assets.com/books/1485308778s/332613.jpg",,
130,2165,666,"Ernest Hemingway",1952,"The Old Man and the Sea",3.73,"eng","https://images.gr-assets.com/books/1329189714m/2165.jpg","https://images.gr-assets.com/books/1329189714s/2165.jpg",,
131,18114322,381,"John Steinbeck",1939,"The Grapes of Wrath",3.92,,"https://images.gr-assets.com/books/1352912927m/4395.jpg","https://images.gr-assets.com/books/1352912927s/4395.jpg",,
